../img/peter-parley/achristmasandne00parlgoog-001_ex_0.jpg,"hook,-claw"
../img/peter-parley/achristmasandne00parlgoog-003_ex_0.jpg,shovel
../img/peter-parley/achristmasandne00parlgoog-010_ex_0.jpg,hair-slide
../img/peter-parley/achristmasandne00parlgoog-011_ex_0.jpg,"rubber-eraser,-rubber,-pencil-eraser"
../img/peter-parley/achristmasandne00parlgoog-013_ex_0.jpg,thimble
../img/peter-parley/achristmasandne00parlgoog-014_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-023_ex_0.jpg,"nematode,-nematode-worm,-roundworm"
../img/peter-parley/achristmasandne00parlgoog-025_ex_0.jpg,shovel
../img/peter-parley/achristmasandne00parlgoog-030_ex_0.jpg,"shield,-buckler"
../img/peter-parley/achristmasandne00parlgoog-031_ex_0.jpg,buckle
../img/peter-parley/achristmasandne00parlgoog-036_ex_0.jpg,"thresher,-thrasher,-threshing-machine"
../img/peter-parley/achristmasandne00parlgoog-043_ex_0.jpg,Kerry-blue-terrier
../img/peter-parley/achristmasandne00parlgoog-044_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-046_ex_0.jpg,"handkerchief,-hankie,-hanky,-hankey"
../img/peter-parley/achristmasandne00parlgoog-047_ex_0.jpg,"thresher,-thrasher,-threshing-machine"
../img/peter-parley/achristmasandne00parlgoog-049_ex_0.jpg,"marimba,-xylophone"
../img/peter-parley/achristmasandne00parlgoog-053_ex_0.jpg,oxcart
../img/peter-parley/achristmasandne00parlgoog-055_ex_0.jpg,stretcher
../img/peter-parley/achristmasandne00parlgoog-056_ex_0.jpg,"thresher,-thrasher,-threshing-machine"
../img/peter-parley/achristmasandne00parlgoog-057_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-058_ex_0.jpg,castle
../img/peter-parley/achristmasandne00parlgoog-061_ex_0.jpg,"aircraft-carrier,-carrier,-flattop,-attack-aircraft-carrier"
../img/peter-parley/achristmasandne00parlgoog-067_ex_0.jpg,"worm-fence,-snake-fence,-snake-rail-fence,-Virginia-fence"
../img/peter-parley/achristmasandne00parlgoog-068_ex_0.jpg,velvet
../img/peter-parley/achristmasandne00parlgoog-070_ex_0.jpg,"tank,-army-tank,-armored-combat-vehicle,-armoured-combat-vehicle"
../img/peter-parley/achristmasandne00parlgoog-071_ex_0.jpg,shower-curtain
../img/peter-parley/achristmasandne00parlgoog-072_ex_0.jpg,head-cabbage
../img/peter-parley/achristmasandne00parlgoog-073_ex_0.jpg,toilet-seat
../img/peter-parley/achristmasandne00parlgoog-075_ex_0.jpg,honeycomb
../img/peter-parley/achristmasandne00parlgoog-076_ex_0.jpg,"worm-fence,-snake-fence,-snake-rail-fence,-Virginia-fence"
../img/peter-parley/achristmasandne00parlgoog-078_ex_0.jpg,envelope
../img/peter-parley/achristmasandne00parlgoog-085_ex_0.jpg,"prayer-rug,-prayer-mat"
../img/peter-parley/achristmasandne00parlgoog-086_ex_0.jpg,"bell-cote,-bell-cot"
../img/peter-parley/achristmasandne00parlgoog-087_ex_0.jpg,castle
../img/peter-parley/achristmasandne00parlgoog-088_ex_0.jpg,vault
../img/peter-parley/achristmasandne00parlgoog-092_ex_0.jpg,"bell-cote,-bell-cot"
../img/peter-parley/achristmasandne00parlgoog-093_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-094_ex_0.jpg,"ground-beetle,-carabid-beetle"
../img/peter-parley/achristmasandne00parlgoog-098_ex_0.jpg,"pirate,-pirate-ship"
../img/peter-parley/achristmasandne00parlgoog-101_ex_0.jpg,half-track
../img/peter-parley/achristmasandne00parlgoog-102_ex_0.jpg,"nematode,-nematode-worm,-roundworm"
../img/peter-parley/achristmasandne00parlgoog-103_ex_0.jpg,"lumbermill,-sawmill"
../img/peter-parley/achristmasandne00parlgoog-108_ex_0.jpg,pickelhaube
../img/peter-parley/achristmasandne00parlgoog-110_ex_0.jpg,envelope
../img/peter-parley/achristmasandne00parlgoog-112_ex_0.jpg,zebra
../img/peter-parley/achristmasandne00parlgoog-114_ex_0.jpg,"African-crocodile,-Nile-crocodile,-Crocodylus-niloticus"
../img/peter-parley/achristmasandne00parlgoog-116_ex_0.jpg,trilobite
../img/peter-parley/achristmasandne00parlgoog-117_ex_0.jpg,gondola
../img/peter-parley/achristmasandne00parlgoog-118_ex_0.jpg,"prayer-rug,-prayer-mat"
../img/peter-parley/achristmasandne00parlgoog-120_ex_0.jpg,Irish-wolfhound
../img/peter-parley/achristmasandne00parlgoog-121_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-126_ex_0.jpg,"horse-cart,-horse-cart"
../img/peter-parley/achristmasandne00parlgoog-127_ex_0.jpg,"stupa,-tope"
../img/peter-parley/achristmasandne00parlgoog-128_ex_0.jpg,"tank,-army-tank,-armored-combat-vehicle,-armoured-combat-vehicle"
../img/peter-parley/achristmasandne00parlgoog-130_ex_0.jpg,"hoopskirt,-crinoline"
../img/peter-parley/achristmasandne00parlgoog-132_ex_0.jpg,"hoopskirt,-crinoline"
../img/peter-parley/achristmasandne00parlgoog-133_ex_0.jpg,"doormat,-welcome-mat"
../img/peter-parley/achristmasandne00parlgoog-136_ex_0.jpg,throne
../img/peter-parley/achristmasandne00parlgoog-138_ex_0.jpg,"chimpanzee,-chimp,-Pan-troglodytes"
../img/peter-parley/achristmasandne00parlgoog-140_ex_0.jpg,"dogsled,-dog-sled,-dog-sleigh"
../img/peter-parley/achristmasandne00parlgoog-142_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-143_ex_0.jpg,buckle
../img/peter-parley/achristmasandne00parlgoog-145_ex_0.jpg,comic-book
../img/peter-parley/achristmasandne00parlgoog-148_ex_0.jpg,"bell-cote,-bell-cot"
../img/peter-parley/achristmasandne00parlgoog-149_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-150_ex_0.jpg,"breastplate,-aegis,-egis"
../img/peter-parley/achristmasandne00parlgoog-151_ex_0.jpg,triceratops
../img/peter-parley/achristmasandne00parlgoog-154_ex_0.jpg,buckle
../img/peter-parley/achristmasandne00parlgoog-156_ex_0.jpg,beaver
../img/peter-parley/achristmasandne00parlgoog-157_ex_0.jpg,pickelhaube
../img/peter-parley/achristmasandne00parlgoog-158_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-161_ex_0.jpg,boathouse
../img/peter-parley/achristmasandne00parlgoog-162_ex_0.jpg,velvet
../img/peter-parley/achristmasandne00parlgoog-163_ex_0.jpg,wreck
../img/peter-parley/achristmasandne00parlgoog-166_ex_0.jpg,"thatch,-thatched-roof"
../img/peter-parley/achristmasandne00parlgoog-168_ex_0.jpg,gondola
../img/peter-parley/achristmasandne00parlgoog-174_ex_0.jpg,"doormat,-welcome-mat"
../img/peter-parley/achristmasandne00parlgoog-175_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-176_ex_0.jpg,"greenhouse,-nursery,-glasshouse"
../img/peter-parley/achristmasandne00parlgoog-178_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-180_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-181_ex_0.jpg,fur-coat
../img/peter-parley/achristmasandne00parlgoog-184_ex_0.jpg,altar
../img/peter-parley/achristmasandne00parlgoog-185_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-188_ex_0.jpg,"pot,-flowerpot"
../img/peter-parley/achristmasandne00parlgoog-191_ex_0.jpg,"quill,-quill-pen"
../img/peter-parley/achristmasandne00parlgoog-193_ex_0.jpg,"Scottish-deerhound,-deerhound"
../img/peter-parley/achristmasandne00parlgoog-195_ex_0.jpg,"dam,-dike,-dyke"
../img/peter-parley/achristmasandne00parlgoog-200_ex_0.jpg,bulletproof-vest
../img/peter-parley/achristmasandne00parlgoog-205_ex_0.jpg,castle
../img/peter-parley/achristmasandne00parlgoog-206_ex_0.jpg,vault
../img/peter-parley/achristmasandne00parlgoog-207_ex_0.jpg,"tank,-army-tank,-armored-combat-vehicle,-armoured-combat-vehicle"
../img/peter-parley/achristmasandne00parlgoog-210_ex_0.jpg,comic-book
../img/peter-parley/achristmasandne00parlgoog-214_ex_0.jpg,viaduct
../img/peter-parley/achristmasandne00parlgoog-223_ex_0.jpg,"picket-fence,-paling"
../img/peter-parley/achristmasandne00parlgoog-225_ex_0.jpg,monastery
../img/peter-parley/achristmasandne00parlgoog-226_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-230_ex_0.jpg,comic-book
../img/peter-parley/achristmasandne00parlgoog-231_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-233_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-235_ex_0.jpg,castle
../img/peter-parley/achristmasandne00parlgoog-237_ex_0.jpg,rifle
../img/peter-parley/achristmasandne00parlgoog-238_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-239_ex_0.jpg,castle
../img/peter-parley/achristmasandne00parlgoog-242_ex_0.jpg,"shield,-buckler"
../img/peter-parley/achristmasandne00parlgoog-243_ex_0.jpg,comic-book
../img/peter-parley/achristmasandne00parlgoog-254_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-257_ex_0.jpg,yawl
../img/peter-parley/achristmasandne00parlgoog-258_ex_0.jpg,buckle
../img/peter-parley/achristmasandne00parlgoog-260_ex_0.jpg,guillotine
../img/peter-parley/achristmasandne00parlgoog-262_ex_0.jpg,"accordion,-piano-accordion,-squeeze-box"
../img/peter-parley/achristmasandne00parlgoog-264_ex_0.jpg,"panpipe,-pandean-pipe,-syrinx"
../img/peter-parley/achristmasandne00parlgoog-267_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-270_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-272_ex_0.jpg,"hen-of-the-woods,-hen-of-the-woods,-Polyporus-frondosus,-Grifola-frondosa"
../img/peter-parley/achristmasandne00parlgoog-276_ex_0.jpg,castle
../img/peter-parley/achristmasandne00parlgoog-278_ex_0.jpg,"three-toed-sloth,-ai,-Bradypus-tridactylus"
../img/peter-parley/achristmasandne00parlgoog-279_ex_0.jpg,armadillo
../img/peter-parley/achristmasandne00parlgoog-280_ex_0.jpg,"skunk,-polecat,-wood-pussy"
../img/peter-parley/achristmasandne00parlgoog-281_ex_0.jpg,comic-book
../img/peter-parley/achristmasandne00parlgoog-282_ex_0.jpg,"black-stork,-Ciconia-nigra"
../img/peter-parley/achristmasandne00parlgoog-283_ex_0.jpg,"prairie-chicken,-prairie-grouse,-prairie-fowl"
../img/peter-parley/achristmasandne00parlgoog-284_ex_0.jpg,sea-lion
../img/peter-parley/achristmasandne00parlgoog-286_ex_0.jpg,"rock-python,-rock-snake,-Python-sebae"
../img/peter-parley/achristmasandne00parlgoog-295_ex_0.jpg,"shield,-buckler"
../img/peter-parley/achristmasandne00parlgoog-297_ex_0.jpg,"Indian-cobra,-Naja-naja"
../img/peter-parley/achristmasandne00parlgoog-301_ex_0.jpg,monastery
../img/peter-parley/achristmasandne00parlgoog-302_ex_0.jpg,velvet
../img/peter-parley/achristmasandne00parlgoog-306_ex_0.jpg,"hen-of-the-woods,-hen-of-the-woods,-Polyporus-frondosus,-Grifola-frondosa"
../img/peter-parley/achristmasandne00parlgoog-307_ex_0.jpg,"hen-of-the-woods,-hen-of-the-woods,-Polyporus-frondosus,-Grifola-frondosa"
../img/peter-parley/achristmasandne00parlgoog-308_ex_0.jpg,"chimpanzee,-chimp,-Pan-troglodytes"
../img/peter-parley/achristmasandne00parlgoog-309_ex_0.jpg,gondola
../img/peter-parley/achristmasandne00parlgoog-310_ex_0.jpg,beaver
../img/peter-parley/achristmasandne00parlgoog-311_ex_0.jpg,ox
../img/peter-parley/achristmasandne00parlgoog-312_ex_0.jpg,yurt
../img/peter-parley/achristmasandne00parlgoog-316_ex_0.jpg,"cliff,-drop,-drop-off"
../img/peter-parley/achristmasandne00parlgoog-318_ex_0.jpg,castle
../img/peter-parley/achristmasandne00parlgoog-320_ex_0.jpg,park-bench
../img/peter-parley/achristmasandne00parlgoog-321_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-326_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-336_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-337_ex_0.jpg,"Afghan-hound,-Afghan"
../img/peter-parley/achristmasandne00parlgoog-340_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-341_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-348_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-349_ex_0.jpg,"breastplate,-aegis,-egis"
../img/peter-parley/achristmasandne00parlgoog-351_ex_0.jpg,"ant,-emmet,-pismire"
../img/peter-parley/achristmasandne00parlgoog-353_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-355_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-358_ex_0.jpg,alp
../img/peter-parley/achristmasandne00parlgoog-360_ex_0.jpg,"airship,-dirigible"
../img/peter-parley/achristmasandne00parlgoog-363_ex_0.jpg,space-shuttle
../img/peter-parley/achristmasandne00parlgoog-366_ex_0.jpg,"aircraft-carrier,-carrier,-flattop,-attack-aircraft-carrier"
../img/peter-parley/achristmasandne00parlgoog-368_ex_0.jpg,"aircraft-carrier,-carrier,-flattop,-attack-aircraft-carrier"
../img/peter-parley/achristmasandne00parlgoog-371_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/achristmasandne00parlgoog-372_ex_0.jpg,"prairie-chicken,-prairie-grouse,-prairie-fowl"
../img/peter-parley/achristmasandne00parlgoog-373_ex_0.jpg,hair-slide
../img/peter-parley/achristmasandne00parlgoog-376_ex_0.jpg,shovel
../img/peter-parley/achristmasandne00parlgoog-379_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/achristmasandne00parlgoog-382_ex_0.jpg,"pedestal,-plinth,-footstall"
../img/peter-parley/achristmasandne00parlgoog-387_ex_0.jpg,giant-schnauzer
../img/peter-parley/achristmasandne00parlgoog-390_ex_0.jpg,shovel
../img/peter-parley/aggotsforfires00parlgoog-001_ex_0.jpg,"hook,-claw"
../img/peter-parley/aggotsforfires00parlgoog-003_ex_0.jpg,barber-chair
../img/peter-parley/aggotsforfires00parlgoog-005_ex_0.jpg,shovel
../img/peter-parley/aggotsforfires00parlgoog-007_ex_0.jpg,alp
../img/peter-parley/aggotsforfires00parlgoog-013_ex_0.jpg,shovel
../img/peter-parley/aggotsforfires00parlgoog-021_ex_0.jpg,hammer
../img/peter-parley/aggotsforfires00parlgoog-047_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/aggotsforfires00parlgoog-053_ex_0.jpg,"Afghan-hound,-Afghan"
../img/peter-parley/aggotsforfires00parlgoog-057_ex_0.jpg,"Bouvier-des-Flandres,-Bouviers-des-Flandres"
../img/peter-parley/aggotsforfires00parlgoog-069_ex_0.jpg,"Scottish-deerhound,-deerhound"
../img/peter-parley/aggotsforfires00parlgoog-095_ex_0.jpg,snowmobile
../img/peter-parley/aggotsforfires00parlgoog-157_ex_0.jpg,fountain
../img/peter-parley/aggotsforfires00parlgoog-205_ex_0.jpg,volcano
../img/peter-parley/aggotsforfires00parlgoog-255_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/aggotsforfires00parlgoog-279_ex_0.jpg,wreck
../img/peter-parley/aggotsforfires00parlgoog-321_ex_0.jpg,"cliff,-drop,-drop-off"
../img/peter-parley/aggotsforfires00parlgoog-343_ex_0.jpg,"web-site,-website,-internet-site,-site"
../img/peter-parley/aggotsforfires00parlgoog-344_ex_0.jpg,"web-site,-website,-internet-site,-site"
../img/peter-parley/aggotsforfires00parlgoog-345_ex_0.jpg,"crossword-puzzle,-crossword"
../img/peter-parley/aggotsforfires00parlgoog-347_ex_0.jpg,"web-site,-website,-internet-site,-site"
../img/peter-parley/aggotsforfires00parlgoog-350_ex_0.jpg,folding-chair
../img/peter-parley/agrammarmoderng00parlgoog-001_ex_0.jpg,"hook,-claw"
../img/peter-parley/agrammarmoderng00parlgoog-002_ex_0.jpg,"jersey,-T-shirt,-tee-shirt"
../img/peter-parley/agrammarmoderng00parlgoog-003_ex_0.jpg,folding-chair
../img/peter-parley/agrammarmoderng00parlgoog-008_ex_0.jpg,comic-book
../img/peter-parley/agrammarmoderng00parlgoog-018_ex_0.jpg,fur-coat
../img/peter-parley/agrammarmoderng00parlgoog-021_ex_0.jpg,tray
../img/peter-parley/agrammarmoderng00parlgoog-026_ex_0.jpg,Irish-water-spaniel
../img/peter-parley/agrammarmoderng00parlgoog-029_ex_0.jpg,schooner
../img/peter-parley/agrammarmoderng00parlgoog-031_ex_0.jpg,comic-book
../img/peter-parley/agrammarmoderng00parlgoog-037_ex_0.jpg,"airship,-dirigible"
../img/peter-parley/agrammarmoderng00parlgoog-042_ex_0.jpg,window-screen
../img/peter-parley/agrammarmoderng00parlgoog-048_ex_0.jpg,"picket-fence,-paling"
../img/peter-parley/agrammarmoderng00parlgoog-051_ex_0.jpg,"slide-rule,-slipstick"
../img/peter-parley/agrammarmoderng00parlgoog-052_ex_0.jpg,manhole-cover
../img/peter-parley/agrammarmoderng00parlgoog-054_ex_0.jpg,"lakeside,-lakeshore"
../img/peter-parley/agrammarmoderng00parlgoog-055_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/agrammarmoderng00parlgoog-056_ex_0.jpg,jigsaw-puzzle
../img/peter-parley/agrammarmoderng00parlgoog-061_ex_0.jpg,"dogsled,-dog-sled,-dog-sleigh"
../img/peter-parley/agrammarmoderng00parlgoog-065_ex_0.jpg,schooner
../img/peter-parley/agrammarmoderng00parlgoog-069_ex_0.jpg,"Arabian-camel,-dromedary,-Camelus-dromedarius"
../img/peter-parley/agrammarmoderng00parlgoog-070_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/agrammarmoderng00parlgoog-074_ex_0.jpg,hartebeest
../img/peter-parley/agrammarmoderng00parlgoog-075_ex_0.jpg,"breakwater,-groin,-groyne,-mole,-bulwark,-seawall,-jetty"
../img/peter-parley/agrammarmoderng00parlgoog-079_ex_0.jpg,gondola
../img/peter-parley/agrammarmoderng00parlgoog-080_ex_0.jpg,jigsaw-puzzle
../img/peter-parley/agrammarmoderng00parlgoog-083_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/agrammarmoderng00parlgoog-084_ex_0.jpg,castle
../img/peter-parley/agrammarmoderng00parlgoog-087_ex_0.jpg,Irish-water-spaniel
../img/peter-parley/agrammarmoderng00parlgoog-092_ex_0.jpg,fountain
../img/peter-parley/agrammarmoderng00parlgoog-098_ex_0.jpg,fountain
../img/peter-parley/agrammarmoderng00parlgoog-101_ex_0.jpg,steel-arch-bridge
../img/peter-parley/agrammarmoderng00parlgoog-102_ex_0.jpg,boathouse
../img/peter-parley/agrammarmoderng00parlgoog-107_ex_0.jpg,gondola
../img/peter-parley/agrammarmoderng00parlgoog-111_ex_0.jpg,"killer-whale,-killer,-orca,-grampus,-sea-wolf,-Orcinus-orca"
../img/peter-parley/agrammarmoderng00parlgoog-112_ex_0.jpg,"thresher,-thrasher,-threshing-machine"
../img/peter-parley/agrammarmoderng00parlgoog-118_ex_0.jpg,"barrel,-cask"
../img/peter-parley/agrammarmoderng00parlgoog-119_ex_0.jpg,"cliff,-drop,-drop-off"
../img/peter-parley/agrammarmoderng00parlgoog-125_ex_0.jpg,"mobile-home,-manufactured-home"
../img/peter-parley/agrammarmoderng00parlgoog-126_ex_0.jpg,"hoopskirt,-crinoline"
../img/peter-parley/agrammarmoderng00parlgoog-130_ex_0.jpg,fountain
../img/peter-parley/agrammarmoderng00parlgoog-131_ex_0.jpg,fountain
../img/peter-parley/agrammarmoderng00parlgoog-135_ex_0.jpg,wreck
../img/peter-parley/agrammarmoderng00parlgoog-136_ex_0.jpg,"water-buffalo,-water-ox,-Asiatic-buffalo,-Bubalus-bubalis"
../img/peter-parley/agrammarmoderng00parlgoog-144_ex_0.jpg,"thresher,-thrasher,-threshing-machine"
../img/peter-parley/agrammarmoderng00parlgoog-150_ex_0.jpg,"submarine,-pigboat,-sub,-U-boat"
../img/peter-parley/agrammarmoderng00parlgoog-154_ex_0.jpg,scorpion
../img/peter-parley/agrammarmoderng00parlgoog-161_ex_0.jpg,"aircraft-carrier,-carrier,-flattop,-attack-aircraft-carrier"
../img/peter-parley/agrammarmoderng00parlgoog-165_ex_0.jpg,comic-book
../img/peter-parley/agrammarmoderng00parlgoog-169_ex_0.jpg,boathouse
../img/peter-parley/agrammarmoderng00parlgoog-170_ex_0.jpg,castle
../img/peter-parley/agrammarmoderng00parlgoog-173_ex_0.jpg,fountain
../img/peter-parley/agrammarmoderng00parlgoog-174_ex_0.jpg,"Scottish-deerhound,-deerhound"
../img/peter-parley/agrammarmoderng00parlgoog-179_ex_0.jpg,bow
../img/peter-parley/agrammarmoderng00parlgoog-180_ex_0.jpg,thimble
../img/peter-parley/agrammarmoderng00parlgoog-182_ex_0.jpg,jigsaw-puzzle
../img/peter-parley/agrammarmoderng00parlgoog-190_ex_0.jpg,mosque
../img/peter-parley/agrammarmoderng00parlgoog-196_ex_0.jpg,fountain
../img/peter-parley/agrammarmoderng00parlgoog-198_ex_0.jpg,jigsaw-puzzle
../img/peter-parley/agrammarmoderng00parlgoog-205_ex_0.jpg,hermit-crab
../img/peter-parley/agrammarmoderng00parlgoog-206_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/agrammarmoderng00parlgoog-213_ex_0.jpg,monastery
../img/peter-parley/agrammarmoderng00parlgoog-214_ex_0.jpg,fountain
../img/peter-parley/agrammarmoderng00parlgoog-219_ex_0.jpg,"Arabian-camel,-dromedary,-Camelus-dromedarius"
../img/peter-parley/agrammarmoderng00parlgoog-220_ex_0.jpg,jigsaw-puzzle
../img/peter-parley/agrammarmoderng00parlgoog-224_ex_0.jpg,"American-black-bear,-black-bear,-Ursus-americanus,-Euarctos-americanus"
../img/peter-parley/agrammarmoderng00parlgoog-229_ex_0.jpg,monastery
../img/peter-parley/agrammarmoderng00parlgoog-230_ex_0.jpg,alp
../img/peter-parley/agrammarmoderng00parlgoog-234_ex_0.jpg,"thatch,-thatched-roof"
../img/peter-parley/agrammarmoderng00parlgoog-240_ex_0.jpg,"hoopskirt,-crinoline"
../img/peter-parley/agrammarmoderng00parlgoog-246_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/agrammarmoderng00parlgoog-247_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/agrammarmoderng00parlgoog-251_ex_0.jpg,tray
../img/peter-parley/agrammarmoderng00parlgoog-252_ex_0.jpg,"ibex,-Capra-ibex"
../img/peter-parley/agrammarmoderng00parlgoog-256_ex_0.jpg,cup
../img/peter-parley/agrammarmoderng00parlgoog-257_ex_0.jpg,"Arabian-camel,-dromedary,-Camelus-dromedarius"
../img/peter-parley/agrammarmoderng00parlgoog-263_ex_0.jpg,"jinrikisha,-ricksha,-rickshaw"
../img/peter-parley/agrammarmoderng00parlgoog-269_ex_0.jpg,alp
../img/peter-parley/agrammarmoderng00parlgoog-270_ex_0.jpg,"grey-whale,-gray-whale,-devilfish,-Eschrichtius-gibbosus,-Eschrichtius-robustus"
../img/peter-parley/agrammarmoderng00parlgoog-277_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/agrammarmoderng00parlgoog-278_ex_0.jpg,"hen-of-the-woods,-hen-of-the-woods,-Polyporus-frondosus,-Grifola-frondosa"
../img/peter-parley/agrammarmoderng00parlgoog-280_ex_0.jpg,"oscilloscope,-scope,-cathode-ray-oscilloscope,-CRO"
../img/peter-parley/agrammarmoderng00parlgoog-283_ex_0.jpg,fountain
../img/peter-parley/agrammarmoderng00parlgoog-284_ex_0.jpg,"fire-screen,-fireguard"
../img/peter-parley/agrammarmoderng00parlgoog-289_ex_0.jpg,"Indian-elephant,-Elephas-maximus"
../img/peter-parley/agrammarmoderng00parlgoog-295_ex_0.jpg,"megalith,-megalithic-structure"
../img/peter-parley/agrammarmoderng00parlgoog-296_ex_0.jpg,"book-jacket,-dust-cover,-dust-jacket,-dust-wrapper"
../img/peter-parley/agrammarmoderng00parlgoog-300_ex_0.jpg,"ballplayer,-baseball-player"
../img/peter-parley/agrammarmoderng00parlgoog-301_ex_0.jpg,pickelhaube
../img/peter-parley/agrammarmoderng00parlgoog-303_ex_0.jpg,yurt
../img/peter-parley/agrammarmoderng00parlgoog-304_ex_0.jpg,jigsaw-puzzle
